id_str,from_user,text,created_at,time,geo_coordinates,user_lang,from_user_id_str,source,profile_image_url,user_followers_count,user_friends_count,status_url,entities_str
8.22E+17,realDonaldTrump,"Thank you for joining us at the Lincoln Memorial tonight- a very special evening! Together, we are going to MAKE AMâ€_ https://t.co/OSxa3BamHs",Fri Jan 20 00:40:51 +0000 2017,19/01/2017 19:40,,en,25073877,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,20438856,42,http://twitter.com/realDonaldTrump/statuses/822242449053614081,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/OSxa3BamHs"",""expanded_url"":""https://twitter.com/i/web/status/822242449053614081"",""display_url"":""twitter.com/i/web/status/8â€_"",""indices"":[117,140]}]}"
8.22E+17,realDonaldTrump,"Thank you for a wonderful evening in Washington, D.C. #Inauguration https://t.co/a6xpFQTHj5",Fri Jan 20 04:24:33 +0000 2017,19/01/2017 23:24,,en,25073877,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,20466299,42,http://twitter.com/realDonaldTrump/statuses/822298747421986828,"{""hashtags"":[{""text"":""Inauguration"",""indices"":[54,67]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":822298738307649500,""id_str"":""822298738307649536"",""indices"":[68,91],""media_url"":""http://pbs.twimg.com/media/C2lkWIQUUAAQJVH.jpg"",""media_url_https"":""https://pbs.twimg.com/media/C2lkWIQUUAAQJVH.jpg"",""url"":""https://t.co/a6xpFQTHj5"",""display_url"":""pic.twitter.com/a6xpFQTHj5"",""expanded_url"":""https://twitter.com/realDonaldTrump/status/822298747421986828/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":1200,""h"":1200,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1936,""h"":1936,""resize"":""fit""},""small"":{""w"":680,""h"":680,""resize"":""fit""}}}]}"
8.22E+17,realDonaldTrump,It all begins today! I will see you at 11:00 A.M. for the swearing-in. THE MOVEMENT CONTINUES - THE WORK BEGINS!,Fri Jan 20 12:31:53 +0000 2017,20/01/2017 07:31,,en,25073877,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,20516369,42,http://twitter.com/realDonaldTrump/statuses/822421390125043713,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
8.23E+17,realDonaldTrump,"Today we are not merely transferring power from one Administration to another, or from one party to another â€“ but we are transferring...",Fri Jan 20 17:51:25 +0000 2017,20/01/2017 12:51,,en,25073877,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,20709348,42,http://twitter.com/realDonaldTrump/statuses/822501803615014918,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
8.23E+17,realDonaldTrump,"power from Washington, D.C. and giving it back to you, the American People. #InaugurationDay",Fri Jan 20 17:51:58 +0000 2017,20/01/2017 12:51,,en,25073877,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,20709348,42,http://twitter.com/realDonaldTrump/statuses/822501939267141634,"{""hashtags"":[{""text"":""InaugurationDay"",""indices"":[76,92]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
8.23E+17,realDonaldTrump,"What truly matters is not which party controls our government, but whether our government is controlled by the people.",Fri Jan 20 17:52:45 +0000 2017,20/01/2017 12:52,,en,25073877,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,20709348,42,http://twitter.com/realDonaldTrump/statuses/822502135233384448,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
8.23E+17,realDonaldTrump,"January 20th 2017, will be remembered as the day the people became the rulers of this nation again.",Fri Jan 20 17:53:17 +0000 2017,20/01/2017 12:53,,en,25073877,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,20709348,42,http://twitter.com/realDonaldTrump/statuses/822502270503972872,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
8.23E+17,realDonaldTrump,"The forgotten men and women of our country will be forgotten no longer. From this moment on, itâ€™s going to be #AmericaFirst_Ÿ‡º_Ÿ‡¸",Fri Jan 20 17:54:00 +0000 2017,20/01/2017 12:54,,en,25073877,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,20709348,42,http://twitter.com/realDonaldTrump/statuses/822502450007515137,"{""hashtags"":[{""text"":""AmericaFirst"",""indices"":[110,123]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
8.23E+17,realDonaldTrump,We will bring back our jobs. We will bring back our borders. We will bring back our wealth - and we will bring back our dreams!,Fri Jan 20 17:54:36 +0000 2017,20/01/2017 12:54,,en,25073877,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,20709348,42,http://twitter.com/realDonaldTrump/statuses/822502601304526848,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
8.23E+17,realDonaldTrump,"We will follow two simple rules: BUY AMERICAN &amp; HIRE AMERICAN!#InaugurationDay #MAGA_Ÿ‡º_Ÿ‡¸",Fri Jan 20 17:55:44 +0000 2017,20/01/2017 12:55,,en,25073877,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,20709348,42,http://twitter.com/realDonaldTrump/statuses/822502887477673984,"{""hashtags"":[{""text"":""InaugurationDay"",""indices"":[67,83]},{""text"":""MAGA"",""indices"":[84,89]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
8.23E+17,realDonaldTrump,It is time to remember that...https://t.co/ZKyOiOor62,Fri Jan 20 17:58:24 +0000 2017,20/01/2017 12:58,,en,25073877,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,20709348,42,http://twitter.com/realDonaldTrump/statuses/822503558369181697,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/ZKyOiOor62"",""expanded_url"":""https://www.facebook.com/DonaldTrump/posts/10158510858055725"",""display_url"":""facebook.com/DonaldTrump/poâ€_"",""indices"":[30,53]}]}"
8.23E+17,realDonaldTrump,"So to all Americans, in every city near and far, small and large, from mountain to mountain...https://t.co/cZKkrGXLSi",Fri Jan 20 18:00:43 +0000 2017,20/01/2017 13:00,,en,25073877,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,20709348,42,http://twitter.com/realDonaldTrump/statuses/822504142178500608,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/cZKkrGXLSi"",""expanded_url"":""https://www.facebook.com/DonaldTrump/posts/10158510880180725"",""display_url"":""facebook.com/DonaldTrump/poâ€_"",""indices"":[94,117]}]}"
8.23E+17,realDonaldTrump,"TO ALL AMERICANS_Ÿ‡º_Ÿ‡¸https://t.co/D7Es6ie4fY",Fri Jan 20 18:13:48 +0000 2017,20/01/2017 13:13,,en,25073877,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,20709348,42,http://twitter.com/realDonaldTrump/statuses/822507434396753921,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/D7Es6ie4fY"",""expanded_url"":""https://www.facebook.com/DonaldTrump/posts/10158510987625725"",""display_url"":""facebook.com/DonaldTrump/poâ€_"",""indices"":[19,42]}]}"
8.23E+17,realDonaldTrump,"THANK YOU for another wonderful evening in Washington, D.C. TOGETHER, we will MAKE AMERICA GREAT AGAIN_Ÿ‡º_Ÿ‡¸ https://t.co/V3aoj9RUh4",Sat Jan 21 04:56:15 +0000 2017,20/01/2017 23:56,,en,25073877,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,20927914,41,http://twitter.com/realDonaldTrump/statuses/822669114237943808,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":822668655792001000,""id_str"":""822668655792001024"",""indices"":[105,128],""media_url"":""http://pbs.twimg.com/ext_tw_video_thumb/822668655792001024/pu/img/XoJSHkiN5j6abtqG.jpg"",""media_url_https"":""https://pbs.twimg.com/ext_tw_video_thumb/822668655792001024/pu/img/XoJSHkiN5j6abtqG.jpg"",""url"":""https://t.co/V3aoj9RUh4"",""display_url"":""pic.twitter.com/V3aoj9RUh4"",""expanded_url"":""https://twitter.com/realDonaldTrump/status/822669114237943808/video/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":600,""h"":338,""resize"":""fit""},""small"":{""w"":340,""h"":191,""resize"":""fit""},""large"":{""w"":640,""h"":360,""resize"":""fit""}}}]}"
8.23E+17,realDonaldTrump,A fantastic day and evening in Washington D.C.Thank you to @FoxNews and so many other news outlets for the GREAT reviews of the speech!,Sat Jan 21 11:53:41 +0000 2017,21/01/2017 06:53,,en,25073877,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,20998148,41,http://twitter.com/realDonaldTrump/statuses/822774162011910144,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""FoxNews"",""name"":""Fox News"",""id"":1367531,""id_str"":""1367531"",""indices"":[59,67]}],""urls"":[]}"
8.23E+17,realDonaldTrump,"I am honored to serve you, the great American People, as your 45th President of the United States!",Sat Jan 21 17:09:54 +0000 2017,21/01/2017 12:09,,en,25073877,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,21081724,41,http://twitter.com/realDonaldTrump/statuses/822853741040771072,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
8.23E+17,realDonaldTrump,"RT @WhiteHouse: ""Do not allow anyone to tell you that it cannot be done. No challenge can match the HEART and FIGHT and SPIRIT of America.""â€_",Sat Jan 21 23:54:31 +0000 2017,21/01/2017 18:54,,en,25073877,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,21187869,41,http://twitter.com/realDonaldTrump/statuses/822955565949272065,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""WhiteHouse"",""name"":""The White House"",""id"":822215673812119600,""id_str"":""822215673812119553"",""indices"":[3,14]}],""urls"":[]}"
